po_line_id,po_id,po_name,po_state,supplier_id,supplier_name,sede_id,sede_name,warehouse_id,warehouse_name,product_id,product_tmpl_id,product_name,category,is_storable,is_child_sku,product_qty,qty_received,price_unit,supplier_lead_time_decl,supplier_min_qty,supplier_price,date_order,date_approve,date_planned,effective_date,approve_dow,approve_month,planned_lead_time_days,lead_time_days,approve_hour,approval_lag_hours,planned_gap_days,is_storable_num,is_child_sku_num
695,273,P00274,purchase,6756,FERRERAS S.A.C.,23,AREQUIPA,17,AREQUIPA-001,8666.0,8659.0,JUEGO DE PUNTILLAS GANCHO - 1.00 Unidades,HERRAMIENTA/KIT,f,t,1.0,1.0,65.0,1.0,0.0,65.0,2026-05-09 21:14:27,2026-05-13 02:14:19,2026-05-09 21:14:27,2026-05-18 19:37:39,3,5,-4,5,2.0,76.99777777777778,-3.2082407407407407,0,1
696,273,P00274,purchase,6756,FERRERAS S.A.C.,23,AREQUIPA,17,AREQUIPA-001,8706.0,8699.0,JUEGO DE BROCAS DE COBALTO (PARA METAL) - 1.00 Unidades,SIN_CATEGORIA,f,t,1.0,1.0,230.0,1.0,0.0,230.0,2026-05-09 21:14:27,2026-05-13 02:14:19,2026-05-09 21:14:27,2026-05-18 19:37:39,3,5,-4,5,2.0,76.99777777777778,-3.2082407407407407,0,1
698,273,P00274,purchase,6756,FERRERAS S.A.C.,23,AREQUIPA,17,AREQUIPA-001,8724.0,8717.0,JUEGO DE DADOS SACAFILTROS - 1.00 Unidades,SIN_CATEGORIA,f,t,1.0,1.0,180.0,1.0,0.0,0.0,2026-05-09 21:14:27,2026-05-13 02:14:19,2026-05-09 21:14:27,2026-05-18 19:37:39,3,5,-4,5,2.0,76.99777777777778,-3.2082407407407407,0,1
699,273,P00274,purchase,6756,FERRERAS S.A.C.,23,AREQUIPA,17,AREQUIPA-001,8739.0,8732.0,JUEGO DE DESTORNILLADORES DE GOLPE - 1.00 Unidades,SIN_CATEGORIA,f,t,4.0,4.0,30.0,1.0,0.0,0.0,2026-05-09 21:14:27,2026-05-13 02:14:19,2026-05-09 21:14:27,2026-05-18 19:37:39,3,5,-4,5,2.0,76.99777777777778,-3.2082407407407407,0,1
672,334,P00335,purchase,8547,SANTOS BARZOLA FLOR DE MARIA,21,BARRANCO,20,BARRANCO-001,8623.0,8616.0,SELLO RECTANGULAR AUTOMATICO - 1.00 Unidades,INSUMOS/ADMINISTRACION,f,t,1.0,1.0,37.0,1.0,0.0,37.0,2026-05-12 21:35:21,2026-05-13 02:41:10,2026-05-13 21:35:21,2026-05-13 02:41:13,3,5,0,0,2.0,5.0969444444444445,0.7876273148148148,0,1
700,336,P00337,purchase,6747,ESQUIVEL CUYA AIMEE VICTORIA,19,LOS OLIVOS,18,LOS OLIVOS-001,7322.0,7315.0,EMPAQUE TAPA VALVULA,REPUESTO,t,f,1.0,1.0,208.57,0.0,1.0,208.57,2026-05-12 21:53:38,2026-05-13 14:14:59,2026-05-12 21:53:38,2026-05-16 16:10:37,3,5,-1,3,14.0,16.355833333333333,-0.6814930555555555,1,0
719,346,P00347,purchase,6878,REPUESTOS YA S.A.C,19,LOS OLIVOS,18,LOS OLIVOS-001,7675.0,7668.0,BUJIA PUNTA IRIDIUM - LFR5AIX-11(4469) / NGK,BUJIA/IRIDIUM,t,f,0.0,0.0,0.0,,,,2026-05-13 15:31:29,2026-05-13 15:45:38,2026-05-13 15:31:29,2026-05-15 16:56:48,3,5,0,2,15.0,0.23583333333333334,-0.00982638888888889,1,0
852,346,P00347,purchase,6878,REPUESTOS YA S.A.C,19,LOS OLIVOS,18,LOS OLIVOS-001,8818.0,8811.0,BUJIA PUNTA IRIDIUM - RC69WYCBX / CHAMPION,BUJIA/IRIDIUM,t,f,4.0,4.0,37.5,,,,2026-05-13 15:31:29,2026-05-13 15:45:38,2026-05-13 15:31:29,2026-05-15 16:56:48,3,5,0,2,15.0,0.23583333333333334,-0.00982638888888889,1,0
702,345,P00346,purchase,6836,MULTIREPUESTOS S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7337.0,7330.0,PASTILLAS DE FRENO DELANTEROS,REPUESTO,t,f,1.0,1.0,190.0,0.0,1.0,180.0,2026-05-13 15:05:41,2026-05-13 15:48:40,2026-05-13 15:05:41,2026-05-13 21:16:58,3,5,0,0,15.0,0.7163888888888889,-0.029849537037037036,1,0
703,345,P00346,purchase,6836,MULTIREPUESTOS S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7401.0,7394.0,ZAPATAS DE FRENOS POSTERIORES,REPUESTO,t,f,1.0,1.0,200.0,0.0,1.0,200.0,2026-05-13 15:05:41,2026-05-13 15:48:40,2026-05-13 15:05:41,2026-05-13 21:16:58,3,5,0,0,15.0,0.7163888888888889,-0.029849537037037036,1,0
704,345,P00346,purchase,6836,MULTIREPUESTOS S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7344.0,7337.0,DISCOS DE FRENO DELANTEROS,REPUESTO,t,f,1.0,1.0,550.0,0.0,1.0,275.0,2026-05-13 15:05:41,2026-05-13 15:48:40,2026-05-13 15:05:41,2026-05-13 21:16:58,3,5,0,0,15.0,0.7163888888888889,-0.029849537037037036,1,0
705,345,P00346,purchase,6836,MULTIREPUESTOS S.A.C.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7347.0,7340.0,DISCOS-TAMBORES DE FRENO POSTERIORES,REPUESTO,t,f,1.0,1.0,530.0,0.0,1.0,530.0,2026-05-13 15:05:41,2026-05-13 15:48:40,2026-05-13 15:05:41,2026-05-13 21:16:58,3,5,0,0,15.0,0.7163888888888889,-0.029849537037037036,1,0
701,344,P00345,purchase,8130,DULEO AC SOCIEDAD ANONIMA CERRADA,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7336.0,7329.0,EVAPORADOR,REPUESTO,t,f,1.0,1.0,450.0,0.0,1.0,450.0,2026-05-13 15:03:36,2026-05-13 16:50:17,2026-05-13 15:03:36,2026-05-13 20:47:32,3,5,0,0,16.0,1.7780555555555555,-0.07408564814814815,1,0
706,347,P00348,purchase,8585,SOLUCIONES ALTERNATIVAS INTELIGENTES SOCIEDAD ANONIMA CERRADA-SAI S.A.C.,21,BARRANCO,20,BARRANCO-001,8745.0,8738.0,MODULO ADC - 1.00 Unidades,DIAGNOSTICO,t,t,2.0,2.0,15.0,1.0,0.0,0.0,2026-05-12 16:55:42,2026-05-13 16:59:50,2026-05-13 16:55:42,2026-05-13 17:02:07,3,5,0,0,16.0,24.06888888888889,-0.0028703703703703703,1,1
707,347,P00348,purchase,8585,SOLUCIONES ALTERNATIVAS INTELIGENTES SOCIEDAD ANONIMA CERRADA-SAI S.A.C.,21,BARRANCO,20,BARRANCO-001,8744.0,8737.0,MODULO STEP DOWN CON DISPLAY - 1.00 Unidades,HERRAMIENTA/DIAGNOSTICO,t,t,2.0,2.0,15.0,1.0,0.0,0.0,2026-05-12 16:55:42,2026-05-13 16:59:50,2026-05-13 16:55:42,2026-05-13 17:02:07,3,5,0,0,16.0,24.06888888888889,-0.0028703703703703703,1,1
708,348,P00349,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6742.0,6735.0,FILTRO DE AIRE  - 23150-35300 / IHP,FILTRO/AIRE,t,f,0.0,0.0,0.0,0.0,1.0,25.0,2026-05-13 17:15:36,2026-05-13 17:31:22,2026-05-13 17:15:36,2026-05-15 15:05:42,3,5,0,2,17.0,0.2627777777777778,-0.010949074074074075,1,0
849,348,P00349,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6863.0,6856.0,FILTRO DE AIRE - IHA-8014A0/L0119218014A0 / IHP,FILTRO/AIRE,t,f,1.0,1.0,25.0,,,,2026-05-13 17:15:36,2026-05-13 17:31:22,2026-05-13 17:15:36,2026-05-15 15:05:42,3,5,0,2,17.0,0.2627777777777778,-0.010949074074074075,1,0
709,349,P00350,purchase,8586,INTECX S.A.C.,21,BARRANCO,20,BARRANCO-001,8747.0,8740.0,PLACA DE DESARROLLO - 1.00 Unidades,DIAGNOSTICO,f,t,1.0,1.0,72.04,1.0,0.0,0.0,2026-05-12 17:17:20,2026-05-13 17:38:52,2026-05-12 17:17:20,2026-05-13 17:39:24,3,5,-1,0,17.0,24.358888888888888,-1.0149537037037037,0,1
710,349,P00350,purchase,8586,INTECX S.A.C.,21,BARRANCO,20,BARRANCO-001,8748.0,8741.0,ENVIO,ADICIONAL/MOVILIDAD,f,f,1.0,0.0,25.425,0.0,1.0,25.425,2026-05-12 17:17:20,2026-05-13 17:38:52,2026-05-12 17:17:20,2026-05-13 17:39:24,3,5,-1,0,17.0,24.358888888888888,-1.0149537037037037,0,0
617,296,P00297,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,259.0,250.0,ACEITE LS SAE 75W140 100% SINTETICO PARA CAJA MECANICA CON ENGRANAJES HIPOIDES (GL5) - 1.00 L,ACEITE/LS SAE/GL5,t,t,12.0,12.0,130.0,1.0,0.0,130.0,2026-05-12 00:57:54,2026-05-13 17:41:39,2026-05-13 00:57:54,2026-05-13 17:41:48,3,5,0,0,17.0,40.729166666666664,-0.6970486111111112,1,1
618,296,P00297,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,253.0,244.0,ACEITE SAE 75W90 100% SINTETICO PARA CAJA MECANICA (GL5) - 1.00 L,ACEITE/SAE/GL5,t,t,12.0,12.0,75.0,1.0,0.0,75.0,2026-05-12 00:57:54,2026-05-13 17:41:39,2026-05-13 00:57:54,2026-05-13 17:41:48,3,5,0,0,17.0,40.729166666666664,-0.6970486111111112,1,1
619,296,P00297,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,265.0,256.0,ACEITE MTF 5200 75W80 TOP TEC PARA CAJA MECANICA - 1.00 L,ACEITE/MTF/TOPTEC,t,t,12.0,12.0,55.0,1.0,0.0,55.0,2026-05-12 00:57:54,2026-05-13 17:41:39,2026-05-13 00:57:54,2026-05-13 17:41:48,3,5,0,0,17.0,40.729166666666664,-0.6970486111111112,1,1
620,296,P00297,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,271.0,262.0,ACEITE 8100 CAMBIO DOBLE EMBRAGUE - 1.00 L,ACEITE/DOBLE EMBRAGUE,t,t,18.0,18.0,63.0,1.0,0.0,63.0,2026-05-12 00:57:54,2026-05-13 17:41:39,2026-05-13 00:57:54,2026-05-13 17:41:48,3,5,0,0,17.0,40.729166666666664,-0.6970486111111112,1,1
621,296,P00297,purchase,5397,LIQUI MOLY PERU S.A.C.,19,LOS OLIVOS,18,LOS OLIVOS-001,241.0,232.0,ACEITE ATF 1800 TOP TEC - 20.00 L,ACEITE/ATF,t,t,1.0,1.0,750.0,1.0,0.0,750.0,2026-05-12 00:57:54,2026-05-13 17:41:39,2026-05-13 00:57:54,2026-05-13 17:41:48,3,5,0,0,17.0,40.729166666666664,-0.6970486111111112,1,1
711,350,P00351,purchase,8586,INTECX S.A.C.,21,BARRANCO,20,BARRANCO-001,8747.0,8740.0,PLACA DE DESARROLLO - 1.00 Unidades,DIAGNOSTICO,f,t,1.0,1.0,72.04,1.0,0.0,0.0,2026-05-12 17:42:48,2026-05-13 17:45:43,2026-05-12 17:42:48,2026-05-13 17:45:51,3,5,-1,0,17.0,24.04861111111111,-1.002025462962963,0,1
712,350,P00351,purchase,8586,INTECX S.A.C.,21,BARRANCO,20,BARRANCO-001,8748.0,8741.0,ENVIO,ADICIONAL/MOVILIDAD,f,f,1.0,0.0,25.425,0.0,1.0,25.425,2026-05-12 17:42:48,2026-05-13 17:45:43,2026-05-12 17:42:48,2026-05-13 17:45:51,3,5,-1,0,17.0,24.04861111111111,-1.002025462962963,0,0
713,351,P00352,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7243.0,7236.0,FILTRO DE AIRE - 0313AAM02161N / FILCAR,FILTRO/AIRE,t,f,0.0,0.0,0.0,0.0,1.0,20.0,2026-05-13 17:45:42,2026-05-13 17:52:50,2026-05-13 17:45:42,2026-05-15 15:08:47,3,5,0,2,17.0,0.11888888888888889,-0.004953703703703704,1,0
850,351,P00352,purchase,6791,IMPORTACIONES HILDEMARO E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6849.0,6842.0,FILTRO DE AIRE - IHA-0009 / IHP,FILTRO/AIRE,t,f,1.0,1.0,20.0,,,,2026-05-13 17:45:42,2026-05-13 17:52:50,2026-05-13 17:45:42,2026-05-15 15:08:47,3,5,0,2,17.0,0.11888888888888889,-0.004953703703703704,1,0
714,352,P00353,purchase,6738,VEGA GARCIA WILMER EUSEBIO,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5603.0,5596.0,CANULA DE BOBINA - DQ-2297R,REPUESTO/CANULA,t,f,0.0,0.0,0.0,0.0,1.0,30.0,2026-05-13 19:03:27,2026-05-13 19:17:58,2026-05-13 19:03:27,2026-05-13 20:44:12,3,5,0,0,19.0,0.24194444444444443,-0.010081018518518519,1,0
722,352,P00353,purchase,6738,VEGA GARCIA WILMER EUSEBIO,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8749.0,8742.0,CANULA DE BOBINA - DQ-2307R(F01R00A052) / SANKAI GROUP,REPUESTO/CANULA,t,f,4.0,4.0,30.0,,,,2026-05-13 19:03:27,2026-05-13 19:17:58,2026-05-13 19:03:27,2026-05-13 20:44:12,3,5,0,0,19.0,0.24194444444444443,-0.010081018518518519,1,0
673,335,P00336,purchase,6788,IMPORTACION Y DISTRIBUCION DE REPUESTOS F & D E.I.R.L.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7446.0,7439.0,CABLES DE ENCENDIDO,REPUESTO,t,f,1.0,1.0,75.0,0.0,1.0,75.0,2026-05-12 21:52:20,2026-05-13 19:49:23,2026-05-12 21:52:20,2026-05-13 20:16:16,3,5,-1,0,19.0,21.950833333333332,-0.9146180555555555,1,0
720,353,P00354,purchase,6794,IMPORTACIONES Y SERVICIOS GERMANIA S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7354.0,7347.0,RETEN DE CIGUEÑAL POSTERIOR,REPUESTO,t,f,1.0,1.0,219.92,0.0,1.0,219.92,2026-05-13 20:13:26,2026-05-13 20:21:06,2026-05-13 20:13:26,2026-05-16 14:45:20,3,5,0,3,20.0,0.12777777777777777,-0.005324074074074074,1,0
721,354,P00355,purchase,6751,F  & D IMPORT SOCIEDAD ANONIMA CERRADA,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6603.0,6596.0,FILTRO DE ACEITE - 3/4 C-1109 / SAKURA,FILTRO/ACEITE,t,f,11.0,11.0,10.0,0.0,1.0,10.0,2026-05-13 20:35:55,2026-05-13 20:45:02,2026-05-13 20:35:55,2026-05-20 14:33:35,3,5,0,7,20.0,0.15194444444444444,-0.006331018518518519,1,0
723,355,P00356,purchase,6738,VEGA GARCIA WILMER EUSEBIO,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,5599.0,5592.0,CANULAS DE BOBINA - IH-16103,REPUESTO/CANULA,t,f,0.0,0.0,0.0,0.0,1.0,30.0,2026-05-13 21:19:26,2026-05-13 21:27:45,2026-05-13 21:19:26,2026-05-15 15:01:19,3,5,0,2,21.0,0.1386111111111111,-0.005775462962962963,1,0
793,355,P00356,purchase,6738,VEGA GARCIA WILMER EUSEBIO,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,7320.0,7313.0,CANULA DE BOBINA - IH-16127,REPUESTO/CANULA,t,f,8.0,8.0,30.0,,,,2026-05-13 21:19:26,2026-05-13 21:27:45,2026-05-13 21:19:26,2026-05-15 15:01:19,3,5,0,2,21.0,0.1386111111111111,-0.005775462962962963,1,0
724,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6419.0,6412.0,FILTRO DE AIRE - 1378061J00 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.95,0.0,1.0,2.95,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
725,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6340.0,6333.0,FILTRO DE AIRE - PE07-13-3A0A / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.69,0.0,1.0,2.69,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
726,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6572.0,6565.0,FILTRO DE AIRE - 28113-N9000 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.88,0.0,1.0,2.88,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
727,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6588.0,6581.0,FILTRO DE AIRE - 26241944 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,3.61,0.0,1.0,3.61,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
728,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6370.0,6363.0,FILTRO DE AIRE - 17220-RV0A00 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,3.04,0.0,1.0,3.04,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
729,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6262.0,6255.0,FILTRO DE AIRE - 17801-21050 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,1.85,0.0,1.0,1.85,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
730,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6380.0,6373.0,FILTRO DE AIRE - 17801-77050 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.91,0.0,1.0,2.91,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
731,356,P00357,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6508.0,6501.0,FILTRO DE CABINA - 97133-D3000 / TAKUMI,FILTRO/CABINA,t,f,10.0,10.0,2.57,0.0,1.0,2.57,2026-05-13 21:29:01,2026-05-13 21:36:55,2026-05-13 21:29:01,2026-05-19 23:16:42,3,5,0,6,21.0,0.13166666666666665,-0.005486111111111111,1,0
732,357,P00358,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,19,LOS OLIVOS,18,LOS OLIVOS-001,6380.0,6373.0,FILTRO DE AIRE - 17801-77050 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.91,0.0,1.0,2.91,2026-05-13 21:37:13,2026-05-13 21:39:20,2026-05-13 21:37:13,2026-05-19 23:54:47,3,5,0,6,21.0,0.035277777777777776,-0.0014699074074074074,1,0
733,357,P00358,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,19,LOS OLIVOS,18,LOS OLIVOS-001,6430.0,6423.0,FILTRO DE AIRE - BS31109011 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.29,0.0,1.0,2.29,2026-05-13 21:37:13,2026-05-13 21:39:20,2026-05-13 21:37:13,2026-05-19 23:54:47,3,5,0,6,21.0,0.035277777777777776,-0.0014699074074074074,1,0
734,357,P00358,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,19,LOS OLIVOS,18,LOS OLIVOS-001,6495.0,6488.0,FILTRO DE AIRE - 1500A023 / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,3.12,0.0,1.0,3.12,2026-05-13 21:37:13,2026-05-13 21:39:20,2026-05-13 21:37:13,2026-05-19 23:54:47,3,5,0,6,21.0,0.035277777777777776,-0.0014699074074074074,1,0
735,357,P00358,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,19,LOS OLIVOS,18,LOS OLIVOS-001,6543.0,6536.0,FILTRO DE AIRE - 16546-4JM1A / TAKUMI,FILTRO/AIRE,t,f,5.0,5.0,2.58,0.0,1.0,2.58,2026-05-13 21:37:13,2026-05-13 21:39:20,2026-05-13 21:37:13,2026-05-19 23:54:47,3,5,0,6,21.0,0.035277777777777776,-0.0014699074074074074,1,0
736,357,P00358,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,19,LOS OLIVOS,18,LOS OLIVOS-001,7925.0,7918.0,FILTRO DE PETROLEO ELEMENTO - 233900-0L010 /TAKUMI,FILTRO/PETROLEO DE ELEMENTO,t,f,10.0,10.0,2.76,0.0,1.0,2.76,2026-05-13 21:37:13,2026-05-13 21:39:20,2026-05-13 21:37:13,2026-05-19 23:54:47,3,5,0,6,21.0,0.035277777777777776,-0.0014699074074074074,1,0
685,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,8422.0,8415.0,FILTRO DE ACEITE ELEMENTO - 04152-37010 - 1.00 Unidades,FILTRO/ACEITE DE ELEMENTO,t,t,10.0,10.0,2.307,1.0,0.0,8.12,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,1
686,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6659.0,6652.0,FILTRO DE ACEITE ELEMENTO - EO-28140 / SAKURA,FILTRO/ACEITE DE ELEMENTO,t,f,10.0,10.0,7.95,0.0,1.0,7.95,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,0
687,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6608.0,6601.0,FILTRO DE ACEITE - M20 C-9001 / SAKURA,FILTRO/ACEITE,t,f,100.0,100.0,2.93,0.0,1.0,2.93,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,0
688,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6603.0,6596.0,FILTRO DE ACEITE - 3/4 C-1109 / SAKURA,FILTRO/ACEITE,t,f,100.0,100.0,1.9,0.0,1.0,1.9,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,0
689,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6606.0,6599.0,FILTRO DE ACEITE - M20 C-10026 / SAKURA,FILTRO/ACEITE,t,f,100.0,100.0,3.3,0.0,1.0,3.3,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,0
690,342,P00343,purchase,7522,REPUESTOS JAPONESES S.A.,20,CHORRILLOS SEDE ANTIGUA,19,CHORRILLOS-001,6604.0,6597.0,FILTRO DE ACEITE - M20 C-1011 / SAKURA,FILTRO/ACEITE,t,f,200.0,200.0,1.85,0.0,1.0,1.85,2026-05-13 00:02:54,2026-05-13 21:54:27,2026-05-13 00:02:54,2026-05-14 20:06:20,3,5,0,1,21.0,21.859166666666667,-0.9107986111111112,1,0
737,358,P00359,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,23,AREQUIPA,17,AREQUIPA-001,6467.0,6460.0,FILTRO DE AIRE - 1500A687 / TAKUMI,FILTRO/AIRE,t,f,4.0,4.0,2.31,0.0,1.0,2.31,2026-05-13 21:39:29,2026-05-13 22:25:03,2026-05-13 21:39:29,2026-05-20 00:42:49,3,5,0,7,22.0,0.7594444444444445,-0.031643518518518515,1,0
738,358,P00359,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,23,AREQUIPA,17,AREQUIPA-001,7911.0,7904.0,FILTRO DE AIRE - 1109013-G03 / TAKUMI,FILTRO/AIRE,t,f,4.0,4.0,2.6,0.0,1.0,2.6,2026-05-13 21:39:29,2026-05-13 22:25:03,2026-05-13 21:39:29,2026-05-20 00:42:49,3,5,0,7,22.0,0.7594444444444445,-0.031643518518518515,1,0
739,358,P00359,purchase,5470,AUTOMOTORES SAN MIGUEL IMPORTACIONES SOCIEDAD ANONIMA CERRADA / TAKUMI,23,AREQUIPA,17,AREQUIPA-001,6492.0,6485.0,FILTRO DE AIRE - 4861756AA / TAKUMI,FILTRO/AIRE,t,f,4.0,4.0,3.35,0.0,1.0,3.35,2026-05-13 21:39:29,2026-05-13 22:25:03,2026-05-13 21:39:29,2026-05-20 00:42:49,3,5,0,7,22.0,0.7594444444444445,-0.031643518518518515,1,0
